,text
2606,"Mrs. Sackler, 34, is the proprietress of LBV, a private social club, from where this collection, LBV Care of Joss Sackler, grew. Mrs. Sackler is an avid climber, so she tailored the clothes to suit her lifestyle: hazard yellow for boulder safety, still a cute look for driving home from the Gunks and going straight to dinner; or a white shirt to throw on over bike shorts after the gym for the school run. "
2607,"“Everything has to transition,” she said. “I have three kids. It has to be easy.”"
2608,"LBV grew out of a separate interest, in wine. Wanting to share the appreciation of wine with more women than were in the prestigious wine fraternities Mrs. Sackler belonged to, like the Confrérie des Chevaliers du Tastevin, the Commanderie des Costes du Rhône and the Commanderie de Bordeaux, she founded one of her own. "
2609,"LBV, she was somewhat hesitant to admit, stood for Les Bouledogues Vigneronnes: the winemaking bulldogs. (“We have a French bulldog,” she said.)"
2610,"The women — and now a few men — who are dues-paying members of LBV are a multifaceted lot, with varied interests, and Mrs. Sackler expanded the society beyond wine to be a social club, with classes and lectures, visits to fashion designers’ studios, workout classes and dinners honoring contemporary artists. (There is still plenty of wine.) "
2611,"Membership fees begin at $500 annually and go up to $2,500, and Mrs. Sackler estimated that membership hovers at around 50 people. "
2612,"Though some stores attended the fashion presentation or made appointments to see the collection, the primary mode of sale will be through LBV’s website, and members will get preferential pricing. Some, Mrs. Sackler said, were sprinkled around the room: one of the models in the presentation and a stylist who had helped shape it."
2613,"“Most importantly, LBV is a collective,” Mrs. Sackler said. “Everybody wants everyone to do well. We’re all rooting for each other, and we have an awesome team of supportive people.” Mrs. Sackler does not have design training, though she is working on the collection with a designer who worked in French couture. "
2614,"“When you’re, like, ‘Did you work with anyone?’” she went on, “Yeah, I worked with my friends. And my friends are LBV.” "
2615,"If Mrs. Sackler’s name sounds familiar, it is probably not for the reasons she would like. "
2616,"Mrs. Sackler is married to David Sackler, whose family owns Purdue Pharma, the makers of the prescription painkiller OxyContin. Purdue and the members of the Sackler family behind it have been accused of fomenting, and profiting from, the American opioid epidemic. "
2617,"Last June, the Massachusetts attorney general, Maura Healey, filed suit against Purdue Pharma, eight members of the Sackler family (including David Sackler) and several others, alleging that they had misled doctors and patients about the risks of the drug. "
2618,"“Purdue Pharma created the epidemic and profited from it through a web of illegal deceit,” the complaint states. An amended filing in January included further allegations about the roles played by the Sackler family specifically. David Sackler, a board member from 2012 to 2018, is cited as one of “eight people in a single family” who “made the choices that caused much of the opioid epidemic.” "
2619,"In a statement, Purdue Pharma said that the complaint was “part of a continuing effort to single out Purdue” and that the company and the individual former directors mentioned in the suit “vigorously denies the allegations in the complaint and will continue to defend themselves against these misleading and deliberately inflammatory allegations.”"
2620,"The Sackler family is one of the richest in America, and has given generously and philanthropically over the years to a large number of institutions, many of which have named schools, research centers, wings, libraries, courtyards, halls and even escalators for them. "
2621,"There is a Serpentine Sackler Gallery in London; a Sackler Wing at the Metropolitan Museum of Art; and a Sackler Center for Arts Education at the Guggenheim, where days before the LBV presentation, protesters rained down white slips of paper meant to suggest OxyContin prescriptions. "
2622,"It was part of a demonstration by Prescription Addiction Intervention Now, a group whose founders include the artist Nan Goldin, a recovering opioid addict. The group had previously staged a protest at the Met. "
2623,"Given the fury that surrounds the Sackler family, it may stand to reason that Mrs. Sackler’s name would be a liability. When the question was put to her, Mrs. Sackler fell silent and looked away."
2624,"“Not at all,” said Elizabeth Tuke, the publicist for the label. “Everyone here who’s been a part of this society knows Joss’s family. They all are big supporters of Joss.” LBV, she added, is “its own entity completely separate from that — aside from that Joss’s last name is Sackler.” "
2625,Mrs. Sackler looked up.
2626,"“It’s been positive,” she said. “All around positive.”"
2627,The authorities charged a man on Monday in connection with nearly a dozen shootings in and around a Southern California state park that left a father dead as he camped with his two young daughters and terrorized two affluent communities for almost two years.
2628,"The suspect, Anthony Rauda, 42, was charged with murder in the June 2018 killing of Tristan Beaudette, 35, a scientist shot while he was inside a tent with his children at Malibu Creek State Park in the Santa Monica Mountains outside Los Angeles. His children were not hurt in the attack."
2629,"Mr. Rauda, a felon who was on parole at the time of the attacks, was also charged with 10 counts of attempted murder in the shootings beginning in November 2016 in and around the park, which abuts the upscale communities of Calabasas and Malibu."
2630,"He was arrested in October after sheriff’s deputies saw him on a ridge dressed in black with a rifle sticking out of his backpack, according to The Associated Press. They were searching the area for an armed burglar who stole food from nearby homes and businesses."
2631,"Mr. Rauda was sentenced in November to 160 days in county jail for violating the terms of his post-release community supervision, said Shiara Davila-Morales, a spokeswoman for the prosecutor’s office. In December, he was sentenced to 180 days in jail for gun and ammunition violations, she said."
2632,"“There is a huge sense of relief that the suspect has been apprehended and charged with these crimes,” said Alicia Weintraub, the mayor pro tem of Calabasas, which had offered a $5,000 reward for information related to the killing. “It was a very scary time. The fact something like that could happen here was very traumatic and the manner in which it happened was very upsetting.”"
2633,"Fred Gaines, a member of the Calabasas City Council, said the community had “a very, very low crime rate and an extremely low violent crime rate.”"
2634,"“To have an incident where someone is shot and killed is extremely rare,” Mr. Gaines said. “To have an unknown shooter in the community was of significant concern and for some people it was very frightening.”"
2635,"The area has been repeatedly shaken in recent months, first by the killing of Mr. Beaudette and then by the Woolsey Fire, which burned parts of both towns and tore through the verdant canyon park in November. That same month, 12 people were killed in a mass shooting at a country music bar in the nearby town of Thousand Oaks."
2636,"“Following the shooting in Thousand Oaks and the fire that devastated our area, I am really grateful for the hard work of law enforcement who put this to rest,” said Skylar Peak, a member of the Malibu City Council."
2637,"In a statement, prosecutors said the attacks began in November 2016 when the gunman shot James Rogers, who was sleeping in a hammock in the park. The gunman fired into the sleeping area of a parked vehicle less than a week later, they said, and then shot at vehicles in or near the park three times in 2017. No one was injured in those attacks."
2638,"Prosecutors said the attacker again shot at a car last June as it drove down Las Virgenes Road, a major thoroughfare that forms part of the park’s eastern border, but no one was injured. The gunman encountered Mr. Beaudette in a tent with his children four days later, on June 22."
2639,"A camper elsewhere in the park reported hearing gunfire at around 4:45 a.m. on the day Mr. Beaudette was killed, the authorities said in June. When deputies arrived at the camp site, which Mr. Gaines said is plainly visible from Las Virgenes Road, they found Mr. Beaudette with at least one gunshot wound in his upper torso. He was pronounced dead at the scene, the police said."
2640,"“The grief and trauma this loss has caused our close-knit family is indescribable,” Mr. Beaudette’s family said in a statement released at the time of his death. “A scientist who loved cooking and microbrews, Tristan was happiest out in nature and spent every chance he could hiking, biking, snowboarding and camping with his family.”"
2641,The Los Angeles County District Attorney’s Office said Mr. Rauda was also charged in five burglaries that occurred in the Calabasas area last year.
2642,"A spokeswoman for the prosecutor declined to say how law enforcement had connected Mr. Rauda to all of the shootings and burglaries, and a spokesman for the Los Angeles County Sheriff’s Department did not respond to a request for comment on Monday."
2643,"The Los Angeles County Public Defender’s Office said it would represent him, although a lawyer had not been assigned to his case by Monday."
2644,"Is Nancy Pelosi a climate skeptic? Of course not — and I would know. But you might be excused for thinking so, given the curt wave-off the House speaker delivered to the liberally ballyhooed, legislatively stillborn Green New Deal."
2645,"“The green dream, or whatever they call it, nobody knows what it is, but they’re for it, right?” That was Pelosi talking about the deal as if it were a grandchild’s latest video game obsession. The San Francisco Democrat is nothing if not a political realist, and that kind of realism means that no Congress is going to mobilize the country to fight climate change as if it were an alien invasion, as my colleague Farhad Manjoo recently suggested."
2646,"Higher mileage standards, more subsidies for wind and solar, signing the Paris climate deal? Those are the sorts of policies Nancy Pelosi believes in, and would happily endorse if stars align under a future Democratic president."
2647,"But obtaining 100 percent of America’s power needs through renewable energy, “upgrading all existing buildings in the United States” to meet “maximal” efficiency standards, and dealing with the issue of cow flatulence by reducing meat consumption, as the Green New Deal proposes? Fuhgeddaboudit."
2648,"Then again, if climate change is a potentially humanity-wrecking event, why shouldn’t we treat it as an alien-invasion equivalent? Let’s assume the most dire predictions are right and we don’t have a moment to lose in substantially decarbonizing the global economy, no matter what the financial cost or political pain. In that case, isn’t Pelosi’s incrementalist approach to climate absurdly inadequate?"
2649,"Isn’t it, in fact, like trying to put out a forest fire with a plant mister?"
2650,Marxists of old liked to talk about the fundamental contradictions of capitalism. Today we should also reckon with the contradictions of climate policy. Are we dealing with a problem so severe that it requires the political and economic equivalent of war socialism? Or should we think of climate change roughly the same way we think about global poverty — a serious problem we can work patiently to solve without resort to extreme measures like ending capitalism or depriving equally serious priorities of the attention they deserve?
2651,"If it’s the former, then another windmill subsidy or carbon-trading scheme won’t do. We need to take extreme measures: to declare a national emergency, strictly ration every citizen’s carbon footprint, raise taxes on the rich and middle class alike to fund trillions of dollars in green infrastructure projects worldwide, and even impose economic sanctions on China and India if they don’t stop building new coal plants. "
2652,"If the latter, however, then can we at least end the apocalyptic talk, especially since we aren’t prepared to take more than piecemeal steps?"
2653,"So far, activists have been able to elide this contradiction, claiming both that climate change is a World War III-level challenge, and that we can deal with it relatively easily. That may do wonders for public awareness — do your part and bike to work! — but it is self-deceiving, if not dishonest. Whatever else might be said of it, the Green New Deal blows the lid off that delusion. It’s a remarkably honest attempt to offer a massive answer to what its authors see as an epochal problem."
2654,"Yet its virtue is also its undoing. The Green New Dealers may want to spend trillions on a climate moonshot (and trillions more on their other policy hobbyhorses). Most people don’t even want to spend pennies, at least if it’s their own money. In November, voters in Washington rejected a carbon fee by a margin of 12 percentage points. That’s a blue state. Endorsements of the Green New Deal may have rolled in from Democratic presidential hopefuls, but the chances of them enacting any of it if they take office are about as great as Scott Pruitt being elected to the board of the Sierra Club. Even Barack Obama didn’t endorse a gas tax when he had a chance to do so in 2009."
2655,"All of this means that climate activists should get wise to a central fact: If Pelosi is skeptical of their policies, where do they imagine the rest the country is? Those who believe climate change will become irreversible, uncontrollable and catastrophic in a few years should get to work on their fallout shelters. The E.P.A. won’t be coming to the rescue."
2656,"By contrast, those who think climate change is a real but manageable problem would do well to say as much, too. Climate change means change, not doom. It shouldn’t be hard to make the case, even to conservatives, for large-scale investments in climate resilience, such as better coastal defenses. It shouldn’t be hard, either, to make the case even to liberals that dynamic market economies are essential for creating the kind of wealth that makes environmental protections affordable, along with the innovations that make environmental fixes possible."
2657,"Pelosi’s seal clap sealed the fate of the Green New Deal. Now it’s time to move climate policy beyond impractical radicalism and feckless virtue-signaling to something that can achieve a plausible, positive and bipartisan result."
2658,The Times is committed to publishing a diversity of letters to the editor. We’d like to hear what you think about this or any of our articles. Here are some tips. And here’s our email: letters@nytimes.com.
2659,"Follow The New York Times Opinion section on Facebook, Twitter (@NYTopinion) and Instagram."
2660,"WASHINGTON — When Amazon canceled its plans to build an expansive corporate campus in New York City this week, officials more than 200 miles away in Northern Virginia decided to make a statement."
2661,"Their message: Their region has its act together, they have been far more prepared, and they were free of drama."
2662,"The comments came from those in the area that has branded itself National Landing, an amalgamation of Arlington and Alexandria neighborhoods that was the other winner in Amazon’s sweepstakes last year to award massive new campuses."
2663,"But after landing Amazon, National Landing faded from the spotlight as attention focused on New York City. In New York, lawmakers, progressive activists and union leaders began contending that Amazon, one of the world’s biggest tech companies, did not deserve nearly $3 billion in government incentives to open a campus there."
2664,The politicking grew heated. Then came Amazon’s very public breakup with New York on Thursday.
2665,"“A number of state and local politicians have made it clear that they oppose our presence and will not work with us to build the type of relationships that are required to go forward,” Amazon said about New York in a statement."
2666,"In Northern Virginia, officials wasted little time. Within hours, Christian Dorsey, the chairman of the Arlington County Board, held a call with reporters."
2667,"“I can’t speculate what went wrong” in New York, Mr. Dorsey said, “and I don’t really care to think about it much.” But he discussed how his area had done a better job of planning for Amazon, persuading the company to come and then rolling out an infrastructure and development plan to make its arrival possible."
2668,"“It highlighted a particular community dynamic in a region that has its act together,” Mr. Dorsey said. He added that Amazon hadn’t changed its plans to bring 25,000 jobs to National Landing by 2030, with the potential to increase that to 38,000 employees later."
2669,"Monica Backmon, the executive director of the Northern Virginia Transportation Authority, was even more direct."
2670,"“Oh, yes, we are pleased,” she said. “It speaks to certainty that we know what we are doing and put a lot of planning and effort early on into it.”"
2671,"From the beginning, Virginia officials said, their preparations differed sharply from those of other cities that applied to Amazon. Residents and others were generally welcoming, in contrast to the steady drumbeat of protests in New York."
2672,"For years, the region had planned and made improvements to roads, subways, trains and bike lanes to accommodate a major corporation like Amazon, Ms. Backmon said."
2673,"A bipartisan state board of legislative leaders that reviews major incentive deals had many hours of discussions on Amazon before an agreement was reached for the new campus, said Stephen Moret, who runs the Virginia Economic Development Partnership."
2674,"“The fact that that group exists and was so heavily engaged periodically throughout the 14 months was a major contributor for how well things have rolled out at the state level,” Mr. Moret said in a recent interview. He said Arlington and Alexandria officials had been briefed about Amazon in closed sessions multiple times as well."
2675,"Late last month, the Virginia legislature overwhelmingly passed a $750 million incentive package for Amazon, which the governor signed into law. It provides Amazon with $550 million in grants for the first 25,000 jobs it creates, and $200 million more for creating 12,850 additional jobs in subsequent years."
2676,"Officials in Nashville, which landed a smaller development project from Amazon, with about 5,000 jobs, also drew distinctions between their approach and New York’s. The city and Tennessee offered a combined $102 million in tax incentives, significantly less per job than New York’s multibillion-dollar promise. And Nashville’s offer didn’t come with some of the attention-grabbing perks that New York’s did."
2677,"“We don’t have a helipad,” said Thomas Mulgrew, press secretary for Mayor David Briley, referring to New York’s promise to help Amazon secure access to a helicopter-landing facility near its planned Queens campus. “I read that and thought, ‘Oof, that’s going to be a tough one.’”"
2678,Critics of Amazon and its expansion strategy celebrated the company’s withdrawal from New York as a victory and said they were emboldened to turn their sights on Northern Virginia and Nashville.
2679,"“Do not come to our cities expecting to ignore the democratic process and hoard the resources that our communities desperately need,” Local Progress, an organization of local officials, said in a statement."
2680,"Stand Up Nashville, an activist group that has criticized the Amazon project, and other groups have been working for months to rally opposition to the deal and to push for more community involvement in the process. The news from New York this week injected new energy into the movement — and is likely to increase attendance at a public forum the groups were already planning for Friday evening."
2681,"“Since the announcement yesterday, the event has just exploded,” said Anne Barnett, a Stand Up Nashville co-chairwoman. “There’s more interest now than ever.”"
2682,Northern Virginia officials said they recognized that there could be similar protests in their area. But they said their relationship with Amazon was strong.
2683,"“They have been a completely honest broker,” said Mr. Dorsey of the Arlington County Board. “We feel good about their relations thus far.”"
2684,Amazon did not immediately return a call for comment.
2685,"Everyone wants to read more, and over the last few months I’ve finally figured out how to fit more reading into a busy schedule. It’s surprisingly simple: Instead of trawling through Twitter or hitting up Instagram whenever I’ve had a few minutes to spare waiting for a train, I’ve been opening the Kindle app and sticking my nose in a book. Here’s the catch though: What got me started are what I call “bite-sized books”: books made up of loads of small chunks that are easy to dip in and out of, whether you have two minutes free standing in line or an hour to kill on a short-haul flight."
2686,"“Reading more” is one of the most common New Year’s resolutions — and a general be-a-better-human pledge but, like most resolutions, most people fail."
2687,"In last year’s Goodreads Reading Challenge, more than 4.2 million people pledged to read a combined 260 million books — that’s an average of 61 books per person. Of the participants, only 16% — roughly 700,000 of them — finished their challenge. The rest flunked it."
2688,"I suspect a big part of the problem is that books feel like a huge commitment. It’s much harder to motivate yourself to crack open a weighty tome crammed with characters and subplots than to just scroll through Twitter’s ephemera. You’re tired, you only have a few moments and the book probably isn’t as good as everyone says anyway. Instagram is addictive for a reason: it’s there, it’s easy and it hits your dopamine receptors harder than a Dan Brown novel."
2689,"Not all books, however, are big commitments. That’s why bite-sized books are a great way to kick-start your reading. One great example of a bite-sized book is Tim Ferriss’ “Tribe of Mentors.” In the book, Mr. Ferriss interviews over 130 of the “world’s top performers,” from people like Arianna Huffington, founder of The Huffington Post, to Strauss Zelnick, chief executive of video game publisher Take-Two Interactive. The hook is that he asks every interviewee the same set of ten questions. Each interview is only a few pages long so they take minutes to read."
2690,"Over my first few days of reading “Tribe of Mentors,” I found that instead of opening Twitter, Instagram or Facebook when I had time to waste, I opened the Kindle app on my iPhone instead and read an interview. If I just had two minutes, I might only get through three or four questions, but because each one was a complete answer, it didn’t feel like I was constantly being pulled away from some important bit of action."
2691,"For the first time in a long time, reading a book on my phone was just as convenient — and far more interesting — than social media."
2692,Not all books work when they’re read in small snippets. “A Game of Thrones” just won’t make a lot of sense if you dip in and out too much — not that it makes a huge amount of sense without a reference encyclopedia anyway.
2693,"Certain genres of books, on the other hand, work really well. I’ve found essay collections, travel guides and short stories to be the best for me."
2694,"Collections of essays or, even better, columns are a great place to start. Essays tend to be short and totally independent of each other — at most they’re linked by a common theme. While there are often one or two essays in a collection that take an hour or so to read, you can save it for when you’ve got a little more time to kill and just chip away at the shorter ones when you’re at the bus stop."
2695,"If you already have a favorite columnist, see if they’ve published a collection — many prolific ones do. Otherwise, I can wholeheartedly recommend Tim Kreider’s two collections, “We Learn Nothing” and “I Wrote This Book Because I Love You;” “Consider the Lobster and Other Essays” by David Foster Wallace; “How Did You Get This Number” by Sloane Crosley; “Arguably” by Christopher Hitchens; and “A Slip of the Keyboard” by Terry Pratchett (and dozens more if you reach out to me on Twitter!)"
2696,"Good travel guides are also perfect bite-sized books. I’m a big fan of Lonely Planet’s trip guides like “Epic Drives of the World,” “Epic Hikes of the World” and “Epic Bike Rides of the World.” Each one is packed with awesome adventure ideas — a perfect distraction on your morning commute. Or, if you already have a vacation planned, grab a good guidebook for your destination and work your way through it. Not only will you be reading more, but your trip will be even better thanks to all the preparation."
2697,"If your tastes skew more toward fiction, consider short stories. While there aren’t many modern writers who do more than dabble with the form, lots of the greats of the last century wrote a ridiculous number. For example, Ernest Hemingway wrote about 60 while Arthur C. Clarke published more than 100. “The Complete Short Stories of Ernest Hemingway” and “The Collected Stories of Arthur C. Clarke” collect most of each author’s work in one affordable — if hard to carry — book."
2698,"Even some thrillers can work. There are writers like Dan Brown — “The Da Vinci Code” — and Matthew Reilly — “Ice Station” — who seem incapable of writing more than a thousand words in one go without needing to break it into a new chapter. It gives their books serious pace, but it also means that you get a natural stopping point every few minutes — if you can bear to tear yourself away."
2699,"Really, bite-sized books are what you make of them. I started out with a collection of interviews, gradually moved on to essays and short stories and finally, once I was in the habit of reading any time I had a few minutes to spare, straight-up fiction. Since I use the Kindle app on my phone, I don’t even have to think about carrying a book with me."
2700,"You, however, should do whatever you think will work well for you. Pick a book you reckon you’ll be able to read in a few snatched moments every day, grab a cheap paperback or a copy of the ebook and get stuck in. Before you know it, you’ll have a few titles under your belt, and you’ll have conquered that “read more” challenge you set for yourself at the beginning of the year."
2701,"The 90-minute drive from Tucson to Rancho de la Osa, a recently reopened dude ranch on the border with Mexico, is a lonely one. Turning onto Highway 286, your car may be the only southbound vehicle for 44 miles while the occasional U.S. Border Patrol van trolls north. The road runs directly to the border fence, here made up of eerie metal posts spaced less than a foot apart, at the town of Sasabe. Minutes before reaching it, a right turn onto a dirt road delivers you to the historic adobe ranch, painted a warm terra cotta, with a porch lined with turquoise Adirondack chairs."
2702,"“You got the right place, and we got the right horse,” said a cowboy in the driveway, when I pulled in last winter, fully living up to wrangler stereotype with a handlebar mustache and weathered 10-gallon hat."
2703,"Once, the border fence was such a strong deterrent to visitors that it helped drive the 1920s dude ranch out of business. But, if anything, President Trump’s campaign for a border wall has helped revive interest in a region that already has a barrier at the border."
2704,"“Like Trump or hate Trump, now the border is an attraction,” said Russell True, who with partners, bought Rancho de la Osa at auction complete with its vintage western furnishings and period art in late 2016. They don’t publicize the ranch’s proximity to the border fence and had hoped the border would be a neutral feature of the ranch. Instead, Mr. True said it has piqued the interest of guests. "
2705,"“The first thing they want to do is see the wall,” he said. “We could not have planned for the political shift and that it would become interesting.”"
2706,"Originally opened in the 1920s, Rancho de la Osa drew many celebrated guests, including Joan Crawford, Cesar Romero and John Wayne, for whom three of the 18 bedrooms are named (double room rates from $235 a person, all inclusive). The cowboy actor of the silent film era, Tom Mix, made one of his many films here. Authors checked in too, including the western novelist Zane Grey and Margaret Mitchell. Presidents Franklin D. Roosevelt and Lyndon B. Johnson led the political A-list along with William Clayton, who drafted the Marshall Plan to aid European countries after World War II in a two-bedroom house on the property."
2707,"More current events also helped drive the ranch out of business, according to Mr. True, who also co-owns White Stallion Ranch near Tucson. In 2010, Jan Brewer then the governor of Arizona, decried beheadings in the desert she said were linked to illegal immigration and drug trafficking, allegations that were never corroborated and that she later called an error on her part. "
2708,"“We just had an absolute, possibly even slightly irrational need to save it,” Mr. True told me as we sat in the main lodge, where the adobe walls are washed in orange, red and yellow hues and an antique leather sofa is embossed with an image of a saddle. “Somebody else would have bought it, but nobody else was going to run it as a dude ranch.”"
2709,"As a dude ranch, the 590-acre Rancho de la Osa, restored and reopened in 2017, offers more than vintage charm. Beyond the central compound, which includes an outdoor swimming pool and a bar in a building dating back to 1720, lies some of the lushest areas of the Sonoran Desert, at about a 3,500-foot elevation, and the distinctive Baboquivari Peak, which is considered sacred to the indigenous Tohono O’odham people."
2710,"Horseback riding is the main activity here but the new owners have expanded activities to include fat-tire electric mountain biking, off-road vehicle tours, clay-pigeon shooting and bird-watching trips to the neighboring Buenos Aires National Wildlife Refuge, a 117,500-acre preserve with grasslands that resemble the savannas of Africa."
2711,10 miles
2712,Tucson
2713,Tohono O’odham
2714,nation reservation
2715,86
2716,286
2717,Arizona
2718,Baboquivari Peak
2719,19
2720,Rancho de
2721,la Osa 
2722,Buenos Aires National
2723,Wildlife Refuge
2724,Sasabe
2725,Nogales
2726,Mexico
2727,By The New York Times
2728,"In addition to exploring the desert, morning and afternoon rides introduce guests to the ranch’s veteran wranglers Ross and Lynne Knox. The couple’s stories, including his close brushes with death running pack-mule trains in the Grand Canyon, conjured a western past that doesn’t seem so distant here in some of the more desolate parts of the southern border."
2729,"“If you’re not living on the edge,” he said with a chuckle about his daring cowboy lifestyle, “then you’re taking up too much space.”"
2730,"Of course, the degree to which the desert is deserted is up for debate, and on my first ride I spotted the well-patrolled fence -— mostly out of sight from the ranch dwellings — that undulates east with the hills as far as the eye can see."
2731,"It abruptly stops at the nearby territory of the Tohono O’odham people who have prevented the fence, erected in 2007, from crossing tribal land. When the Knoxes drove me and four fellow guests in an off-road cart to see it, we took turns walking around to the Mexican side of the border and posing for photos. A few foot paths snaked into the hills on the American side staked with spiky ocotillo cactus."
2732,"Still, it was easy to forget about politics in a place where a juvenile great horned owl, flying low at dusk, roosted in a tree just 10 feet from my patio seat, and where cozy rooms with original fireplaces came stocked with mesquite wood. Mr. Knox, a celebrated cowboy poet, recited some of his work after dinner, concluding “when the memories come calling, you still can’t help but pray/Lord, please make me a cowboy again for a day.”"
2733,"Follow NY Times Travel on Twitter, Instagram and Facebook. Get weekly updates from our Travel Dispatch newsletter, with tips on traveling smarter, destination coverage and photos from all over the world. "
2734,"Miche Griffin grew up on a farm near Nashville, dreaming of a more exciting life. “As a kid, I was drawing pictures of my loft in New York City,” she said. “Somewhere deep inside, I knew I needed the distraction and the busyness that the city offered.”"
2735,"She arrived in the East Village nearly 30 years ago, feeling like a pioneer and a risk-taker. “That was when Tompkins Square Park was full of tents, and one guy had cooked his girlfriend and fed her to the homeless people,” she said. “That was what I moved to.”"
2736,"Ms. Griffin eventually settled with her partner in a two-bedroom rental in a walk-up building, above a restaurant on a busy East Village block, and their daughter was born not long after. Her partner died about a decade later. "
2737,"Three and a half years ago, their daughter left for college in New England. She was never a city girl at heart, Ms. Griffin said. Even as a child, she agonized about homeless people, and complained that the playground was too loud and disorienting. When she moved away, “She said, ‘I don’t think I’ll live in New York City again.’”"
2738,"With her nest empty, Ms. Griffin, now 51, was ready to upgrade, downsize and escape a block that was increasingly noisy and crowded. “What used to be professionals or bohemians was turning into a party neighborhood,” she said. “It was like a fraternity party, and it is not conducive to daily living.”"
2739,"And the apartment was no longer much of a gathering place. “Ours was the apartment that all the kids came to, and when my daughter went to university it was like I lost five kids and not one,” she said. “I thought it would be healthy for me to have a clean slate.”"
2740,"Ms. Griffin, who works in the field of corporate relocation for international clients, went on the hunt for a one-bedroom with a monthly rent of up to $4,000 for herself and her German shorthaired pointer, Sacha."
2741,"She was willing to live in Williamsburg, Brooklyn, which had a similar vibe to her beloved East Village, and where she figured she could get a nicer apartment on a better block for a similar rent. She didn’t feel too old for the neighborhood. “My personality totally fits,” she said."
2742,"She had been eyeing the Lewis Steel Building, a converted steel factory with exposed brick and industrial style on North Fourth Street. Most one-bedrooms there were in the low $3,000s."
2743,"At that point, Williamsburg was preparing for the L train to close for repairs. Ms. Griffin works from home, so she thought she could function day to day without the train. But then she reconsidered, fearing she might feel disconnected or spend too much on cabs. "
2744,"“The apartment was right, but the location wasn’t,” she said. “The East Village was the one place I belonged.”"
2745,"She liked the central location of the glassy Avalon Bowery Place, completed more than a decade ago, near the corner of Houston Street. It was across from a Whole Foods Market, with convenient subway access. But her budget would get her only a studio there. “I need to be able to separate my bedroom from my live-work area,” she said."
2746,"A friend from the Tompkins Square Dog Run mentioned the Niko, a brand-new rental building about as far east as possible, at the corner of Avenue D. The size was appealing — a not-overwhelming 12 stories — with a panoramic view from the roof deck."
2747,"Ms. Griffin found herself liking the area, which was more residential and less crowded than she was used to. It felt like the East Village she had known three decades earlier."
2748,"She considered her daily routine. “Rite Aid is right downstairs, and the grocery stores are less expensive,” she said. A Citi Bike station was across the street, and the M14D bus stop was a block away. Both East River Park and Tompkins Square Park were quick trips, for walking Sacha. "
2749,"“She was ready to move to a nice place that was new, where she is not going to have any issues,” said the leasing agent, Adrienn Feher of MNS Real Estate."
2750,"Ms. Feher showed Ms. Griffin a one-bedroom with a terrace, thinking she might like it for the dog, but it was on a low floor with less light than she wanted. Besides, Ms. Griffin knew she would walk Sacha more often if she didn’t have her own outdoor space. She picked a sunny one-bedroom on a higher floor, with windows facing Avenue D. "
2751,"She arrived last fall. “It’s the first time I’ve lived somewhere where everything works,” she said."
2752,"Her rent is $3,475 a month (the building is currently offering two months free on new leases, so her monthly payment came to $3,089 over the lease term). Amenities, slated to be $100 a month, are currently free."
2753,"Ms. Griffin easily fit her Indian teak table in the large living-dining area. “I cook a ton — it’s a passion,” she said. “That is my social life. I am not out at bars.”"
2754,"And she found an unexpected advantage to living so far east: “I get to places quicker because I am right beside the F.D.R. When I was more central, I would get stuck in traffic.”"
2755,"In her new, calmer spot in the East Village, Ms. Griffin has met many neighbors. The building staff — including her first-ever doorman — is friendly, “which was very appealing to me, being an empty nester,” she said. People greet one another on the street. If she is short of change at the deli, she pays the next time. "
2756,"“I forget I am not on a porch in the South,” she said."
2757,Email: thehunt@nytimes.com
2758,"For weekly email updates on residential real estate news, sign up here. Follow us on Twitter: @nytrealestate."
2759,"Early in my first go at being a father, I was hijacked by ancient impulses. Our family lived in a rowhouse neighborhood in Philadelphia, and right down the street was a small playground where gangs of boys gathered for games of stickball and basketball. My son loved playing sports. But he was unprepared for what developed as his friends grew older."
2760,"After years together laughing and riding their tricycles and then bikes up and down the block, several of the boys grew angry and mean. Ultimately, they turned on my son, taunting him, leaving him out of their games. He began to trudge home, tail between his legs. And I felt called to action. "
2761,"At first, I tried to bolster his confidence so he would give the playground another go. But one Saturday morning I met him at the front steps and told him he could not come into the house. “You have to figure this out,” I said. “I’ll stay with you as long as you need, but I cannot let you just give up.” "
2762,"He tried to push past me, his humiliation becoming frantic. He melted down, screaming and crying. I kept saying: “You can do it. You don’t have to give up.” A neighbor poked her head out, concerned about what must have sounded like child abuse."
2763,"Did I do the right thing? Even now I’m not sure. He did go back to the playground, and eventually managed some kind of truce with the other kids. He grew up into a fine man, a teacher, and understands I was trying to help, in my clumsy way. But while teaching him to stand up for himself, was I also passing along the prejudice that a boy should override his pain and never back down from a fight? "
2764,"What happened in my son’s peer group was perfectly predictable. Boyhood immerses boys in violence and the bullying that leads to it. High school boys are more likely than girls to have been in a physical fight in the past year and male children are more likely to have been victims of violence. Three types of male violence — violence against women, violence against other men and violence against themselves — are deeply interwoven. "
2765,"Violence springs from what boys learn about what it means to be a man. One researcher observed a small group of preschool boys and noticed how, over two years, they adapted to cultural cues. The ways they dressed, played and related to one another and to their parents changed significantly. They even formed a “Mean Team” to harass girls in their classroom. Another researcher interviewed elementary-school boys and captured their brutally frank stories of punishing other boys who failed to conform. "
